100
1	9	
2	3	
3	1	
4	6	
5	1	
6	3	
7	8	
8	7	
9	10	
10	7	
11	7	
12	4	
13	3	
14	3	
15	10	
16	10	
17	8	
18	7	
19	8	
20	5	
21	6	
22	9	
23	3	
24	2	
25	6	
26	1	
27	3	
28	1	
29	3	
30	2	
31	3	
32	3	
33	7	
34	8	
35	7	
36	6	
37	7	
38	10	
39	5	
40	2	
41	8	
42	9	
43	5	
44	3	
45	6	
46	8	
47	7	
48	9	
49	8	
50	7	
51	2	
52	3	
53	10	
54	1	
55	2	
56	3	
57	6	
58	4	
59	3	
60	9	
61	4	
62	2	
63	3	
64	2	
65	3	
66	1	
67	6	
68	4	
69	9	
70	9	
71	7	
72	1	
73	5	
74	8	
75	5	
76	2	
77	4	
78	10	
79	2	
80	8	
81	7	
82	3	
83	2	
84	9	
85	9	
86	3	
87	5	
88	9	
89	1	
90	6	
91	2	
92	6	
93	2	
94	1	
95	9	
96	8	
97	6	
98	8	
99	7	
100	3	
11
