100
1	67	
2	41	
3	41	
4	43	
5	19	
6	37	
7	13	
8	67	
9	31	
10	23	
11	59	
12	47	
13	23	
14	37	
15	13	
16	43	
17	47	
18	67	
19	59	
20	61	
21	37	
22	11	
23	31	
24	17	
25	13	
26	29	
27	19	
28	43	
29	41	
30	17	
31	37	
32	13	
33	53	
34	31	
35	19	
36	29	
37	11	
38	53	
39	61	
40	23	
41	59	
42	41	
43	61	
44	29	
45	13	
46	53	
47	59	
48	61	
49	29	
50	59	
51	43	
52	47	
53	37	
54	67	
55	17	
56	53	
57	67	
58	19	
59	31	
60	31	
61	17	
62	29	
63	11	
64	11	
65	47	
66	29	
67	31	
68	43	
69	47	
70	19	
71	17	
72	53	
73	13	
74	41	
75	19	
76	53	
77	43	
78	37	
79	41	
80	19	
81	67	
82	11	
83	53	
84	11	
85	47	
86	47	
87	29	
88	31	
89	23	
90	61	
91	17	
92	43	
93	41	
94	59	
95	37	
96	67	
97	13	
98	61	
99	23	
100	59	
458
