100
1	47	
2	17	
3	11	
4	31	
5	61	
6	17	
7	13	
8	53	
9	59	
10	31	
11	61	
12	23	
13	19	
14	29	
15	53	
16	29	
17	29	
18	19	
19	31	
20	41	
21	67	
22	19	
23	37	
24	17	
25	67	
26	41	
27	61	
28	41	
29	41	
30	23	
31	61	
32	37	
33	11	
34	67	
35	17	
36	37	
37	13	
38	19	
39	23	
40	43	
41	47	
42	67	
43	41	
44	53	
45	31	
46	11	
47	19	
48	61	
49	31	
50	41	
51	13	
52	13	
53	29	
54	19	
55	17	
56	43	
57	59	
58	37	
59	61	
60	53	
61	47	
62	13	
63	43	
64	43	
65	59	
66	11	
67	11	
68	13	
69	37	
70	31	
71	59	
72	61	
73	17	
74	53	
75	67	
76	67	
77	23	
78	23	
79	59	
80	53	
81	29	
82	11	
83	29	
84	29	
85	43	
86	47	
87	59	
88	19	
89	47	
90	59	
91	67	
92	43	
93	43	
94	23	
95	41	
96	17	
97	37	
98	11	
99	23	
100	47	
438
