500
1	5	
2	3	
3	1	
4	6	
5	5	
6	9	
7	4	
8	9	
9	10	
10	1	
11	5	
12	2	
13	9	
14	3	
15	4	
16	10	
17	4	
18	9	
19	2	
20	1	
21	2	
22	3	
23	7	
24	8	
25	2	
26	7	
27	1	
28	5	
29	3	
30	8	
31	7	
32	1	
33	9	
34	6	
35	3	
36	6	
37	9	
38	2	
39	7	
40	2	
41	2	
42	5	
43	7	
44	9	
45	8	
46	6	
47	5	
48	5	
49	6	
50	5	
51	2	
52	9	
53	4	
54	5	
55	10	
56	5	
57	10	
58	10	
59	7	
60	7	
61	8	
62	2	
63	9	
64	6	
65	5	
66	9	
67	6	
68	6	
69	3	
70	5	
71	9	
72	5	
73	3	
74	10	
75	5	
76	4	
77	8	
78	4	
79	8	
80	10	
81	3	
82	3	
83	8	
84	9	
85	9	
86	5	
87	1	
88	9	
89	9	
90	6	
91	2	
92	8	
93	6	
94	7	
95	3	
96	6	
97	8	
98	8	
99	1	
100	5	
101	6	
102	7	
103	7	
104	9	
105	10	
106	7	
107	10	
108	4	
109	8	
110	6	
111	8	
112	2	
113	2	
114	6	
115	6	
116	2	
117	6	
118	6	
119	2	
120	10	
121	5	
122	2	
123	5	
124	2	
125	4	
126	8	
127	7	
128	5	
129	8	
130	8	
131	1	
132	6	
133	10	
134	1	
135	6	
136	9	
137	10	
138	6	
139	7	
140	1	
141	2	
142	2	
143	2	
144	4	
145	6	
146	7	
147	5	
148	10	
149	4	
150	9	
151	10	
152	8	
153	5	
154	3	
155	7	
156	9	
157	3	
158	2	
159	3	
160	8	
161	4	
162	10	
163	5	
164	3	
165	10	
166	7	
167	8	
168	7	
169	7	
170	10	
171	8	
172	3	
173	10	
174	3	
175	2	
176	10	
177	7	
178	6	
179	9	
180	7	
181	6	
182	2	
183	3	
184	1	
185	10	
186	10	
187	5	
188	6	
189	5	
190	2	
191	9	
192	10	
193	9	
194	7	
195	2	
196	5	
197	9	
198	9	
199	4	
200	2	
201	2	
202	8	
203	4	
204	8	
205	2	
206	4	
207	7	
208	1	
209	4	
210	6	
211	3	
212	3	
213	2	
214	6	
215	9	
216	8	
217	7	
218	1	
219	4	
220	5	
221	5	
222	8	
223	6	
224	9	
225	3	
226	9	
227	6	
228	4	
229	10	
230	4	
231	10	
232	9	
233	10	
234	3	
235	6	
236	9	
237	10	
238	4	
239	6	
240	10	
241	10	
242	2	
243	2	
244	8	
245	1	
246	4	
247	7	
248	7	
249	1	
250	1	
251	8	
252	8	
253	2	
254	3	
255	2	
256	4	
257	7	
258	7	
259	10	
260	8	
261	2	
262	4	
263	2	
264	10	
265	6	
266	3	
267	3	
268	5	
269	10	
270	4	
271	9	
272	6	
273	9	
274	6	
275	4	
276	1	
277	4	
278	5	
279	4	
280	5	
281	10	
282	7	
283	8	
284	4	
285	7	
286	2	
287	4	
288	4	
289	4	
290	8	
291	3	
292	5	
293	7	
294	7	
295	10	
296	4	
297	5	
298	9	
299	3	
300	7	
301	9	
302	4	
303	5	
304	6	
305	2	
306	1	
307	8	
308	10	
309	1	
310	4	
311	9	
312	7	
313	3	
314	3	
315	5	
316	1	
317	10	
318	6	
319	9	
320	10	
321	1	
322	8	
323	1	
324	7	
325	6	
326	8	
327	1	
328	2	
329	9	
330	6	
331	9	
332	4	
333	8	
334	5	
335	9	
336	6	
337	6	
338	6	
339	3	
340	7	
341	2	
342	3	
343	7	
344	5	
345	1	
346	2	
347	5	
348	5	
349	4	
350	10	
351	3	
352	9	
353	5	
354	7	
355	1	
356	8	
357	6	
358	6	
359	4	
360	5	
361	9	
362	8	
363	8	
364	7	
365	9	
366	8	
367	10	
368	1	
369	2	
370	8	
371	9	
372	3	
373	7	
374	3	
375	7	
376	4	
377	2	
378	9	
379	9	
380	10	
381	2	
382	6	
383	9	
384	10	
385	6	
386	8	
387	4	
388	7	
389	1	
390	5	
391	8	
392	8	
393	4	
394	7	
395	1	
396	6	
397	5	
398	1	
399	1	
400	6	
401	9	
402	4	
403	1	
404	4	
405	9	
406	3	
407	9	
408	3	
409	1	
410	1	
411	8	
412	6	
413	6	
414	10	
415	10	
416	3	
417	8	
418	3	
419	7	
420	9	
421	10	
422	10	
423	8	
424	1	
425	7	
426	4	
427	3	
428	5	
429	7	
430	9	
431	4	
432	1	
433	5	
434	10	
435	8	
436	10	
437	5	
438	7	
439	3	
440	6	
441	3	
442	1	
443	5	
444	1	
445	10	
446	9	
447	4	
448	4	
449	4	
450	10	
451	10	
452	2	
453	10	
454	2	
455	3	
456	9	
457	6	
458	1	
459	10	
460	3	
461	2	
462	3	
463	2	
464	5	
465	3	
466	1	
467	9	
468	1	
469	3	
470	8	
471	3	
472	2	
473	1	
474	1	
475	7	
476	10	
477	4	
478	3	
479	10	
480	6	
481	6	
482	4	
483	8	
484	1	
485	4	
486	8	
487	5	
488	5	
489	10	
490	6	
491	4	
492	10	
493	10	
494	10	
495	2	
496	9	
497	8	
498	8	
499	7	
500	9	
113
