200
1	22	
2	14	
3	36	
4	81	
5	54	
6	96	
7	11	
8	34	
9	11	
10	44	
11	26	
12	69	
13	46	
14	98	
15	47	
16	31	
17	95	
18	2	
19	55	
20	88	
21	59	
22	30	
23	54	
24	1	
25	35	
26	74	
27	32	
28	62	
29	68	
30	25	
31	60	
32	98	
33	82	
34	23	
35	30	
36	51	
37	62	
38	51	
39	26	
40	97	
41	1	
42	92	
43	20	
44	76	
45	73	
46	17	
47	36	
48	12	
49	17	
50	62	
51	97	
52	42	
53	63	
54	18	
55	27	
56	94	
57	19	
58	1	
59	70	
60	92	
61	47	
62	1	
63	70	
64	89	
65	38	
66	30	
67	47	
68	61	
69	22	
70	76	
71	84	
72	8	
73	24	
74	25	
75	54	
76	67	
77	85	
78	13	
79	75	
80	5	
81	40	
82	24	
83	65	
84	48	
85	68	
86	88	
87	58	
88	50	
89	4	
90	97	
91	7	
92	27	
93	79	
94	94	
95	2	
96	71	
97	47	
98	83	
99	90	
100	58	
101	99	
102	38	
103	28	
104	66	
105	11	
106	16	
107	9	
108	97	
109	69	
110	83	
111	93	
112	77	
113	3	
114	11	
115	71	
116	65	
117	69	
118	83	
119	27	
120	35	
121	98	
122	27	
123	42	
124	17	
125	3	
126	69	
127	54	
128	22	
129	25	
130	45	
131	84	
132	15	
133	89	
134	34	
135	99	
136	60	
137	75	
138	93	
139	56	
140	78	
141	9	
142	63	
143	53	
144	89	
145	63	
146	36	
147	52	
148	85	
149	15	
150	28	
151	51	
152	15	
153	16	
154	14	
155	64	
156	10	
157	16	
158	13	
159	48	
160	71	
161	3	
162	17	
163	76	
164	72	
165	75	
166	72	
167	97	
168	50	
169	12	
170	99	
171	45	
172	24	
173	43	
174	64	
175	73	
176	1	
177	40	
178	99	
179	60	
180	34	
181	57	
182	39	
183	26	
184	78	
185	27	
186	43	
187	24	
188	63	
189	46	
190	11	
191	76	
192	9	
193	62	
194	98	
195	55	
196	76	
197	90	
198	40	
199	25	
200	83	
298
